ProductNumber,BrandName,BrandTitle,URL,AverageRating,Review
Product 1663,Infinix,Infinix HOT 7 - 62 HD Display - 1GB RAM - 16 GB ROM - Face Unlock,https://www.daraz.pk/products/infinix-hot-7-62-hd-display-1gb-ram-16-gb-rom-face-unlock-i103016652-s1249022178.html?search=1,4.8,Best phone bohot acha mobile ha or gift bi bohot acha ha thanks Daraz and Infinix
Product 1664,Nokia,Nokia 11O 100% original PTA Approved,https://www.daraz.pk/products/nokia-11o-100-original-pta-approved-i123238069-s1280140810.html?search=1,0,
Product 1665,PakChinaRYK,6s Complete Panel LCD Touch,https://www.daraz.pk/products/6s-complete-panel-lcd-touch-i102964069-s1248898874.html?search=1,0,
Product 1666,Samsung,A8 2018 - 56 Infinity Display - FHD+ - 4GB RAM - 64GB ROM - 16/16/8 MP - Orchid Grey,https://www.daraz.pk/products/a8-2018-56-infinity-display-fhd-4gb-ram-64gb-rom-16168-mp-orchid-grey-i3482062-s12980920.html?search=1,0,
Product 1667,Qmobile,QMobile SL50- 24 LCD - 3300 mAh Battery,https://www.daraz.pk/products/qmobile-sl50-24-lcd-3300-mah-battery-i117986062-s1271042350.html?search=1,5,in this price this is good
Product 1668,VGO TEL,VGOTEL i515 - 24 inches - Dual Sim - 3000mAh Battery - Any Color,https://www.daraz.pk/products/vgotel-i515-24-inches-dual-sim-3000mah-battery-any-color-i128995225-s1288483531.html?search=1,0,
Product 1669,Samsung,Samsung Galaxy A80 - Slide pop-up Rotating Cameras 48+8+3 - RAM 8GB ROM 128GB - Battery 3700 mAh,https://www.daraz.pk/products/samsung-galaxy-a80-slide-pop-up-rotating-cameras-4883-ram-8gb-rom-128gb-battery-3700-mah-i129862224-s1289667176.html?search=1,0,
Product 1670,Nokia,Nokia mobile 108 100% original PTA Approved,https://www.daraz.pk/products/nokia-mobile-108-100-original-pta-approved-i123252223-s1280180814.html?search=1,0,
Product 1671,Skah Accessorizes,Mobile K180,https://www.daraz.pk/products/mobile-k180-i107212220-s1255588093.html?search=1,0,
Product 1672,PakChinaRYK,Super AMOLED For SAMSUNG GALAXY C5 C5000 LCD Display Touch Screen,https://www.daraz.pk/products/super-amoled-for-samsung-galaxy-c5-c5000-lcd-display-touch-screen-i121212999-s1276690582.html?search=1,0,
Product 1673,VGO TEL,VGOTEL i550 - 24 inches - Dual Sim - 3000mAh Battery - Any Color,https://www.daraz.pk/products/vgotel-i550-24-inches-dual-sim-3000mah-battery-any-color-i128992998-s1288486946.html?search=1,0,
Product 1674,Qmobile,Qmobile Dabang Power - 24 inches - Dual Sim - 3000mAh - Any Color,https://www.daraz.pk/products/qmobile-dabang-power-24-inches-dual-sim-3000mah-any-color-i129444996-s1289186612.html?search=1,0,
Product 1675,PakChinaRYK,infinix zaro 4 X574 LCD Touch Display Panel,https://www.daraz.pk/products/infinix-zaro-4-x574-lcd-touch-display-panel-i122798996-s1279364677.html?search=1,0,
Product 1676,Nokia,Nokia mobile phone 1208 100%original PTA approved,https://www.daraz.pk/products/nokia-mobile-phone-1208-100original-pta-approved-i123236456-s1280152844.html?search=1,0,
Product 1677,E Tachi,E Tachi E5,https://www.daraz.pk/products/e-tachi-e5-i122024455-s1278096232.html?search=1,0,
Product 1678,,,https://www.daraz.pk/products/xcel-view-58-hd-notch-screen-quad-core-processor-3gb-ram-16gb-rom-dual-sim-i115632169-s1267566287.html?search=1,,
Product 1679,PakChinaRYK,J330 lcd For J3 2017 LCD Display and Touch Scree J3 Pro 2017,https://www.daraz.pk/products/j330-lcd-for-j3-2017-lcd-display-and-touch-scree-j3-pro-2017-i129996450-s1289808661.html?search=1,0,
Product 1680,Nokia,Nokia 3310 PTA approved high quality copy,https://www.daraz.pk/products/nokia-3310-pta-approved-high-quality-copy-i123312168-s1280282973.html?search=1,0,
Product 1681,Nokia,Nokia E5 - Wifi - Track pad - Mettalic,https://www.daraz.pk/products/nokia-e5-wifi-track-pad-mettalic-i129209959-s1288862164.html?search=1,0,
Product 1682,Gfive,GFive 4light wIth 4000 mAh Battery Dual Sim,https://www.daraz.pk/products/gfive-4light-with-4000-mah-battery-dual-sim-i101922958-s1247563379.html?search=1,0,
Product 1683,M R comunication,Nokia 130 NEW MODEL - Dual Sim - Camera - Memory Card,https://www.daraz.pk/products/nokia-130-new-model-dual-sim-camera-memory-card-i113382166-s1265034240.html?search=1,0,
Product 1684,Nokia,Nokia C1-01,https://www.daraz.pk/products/nokia-c1-01-i128810953-s1288165206.html?search=1,0,
Product 1685,Samsung,Samsung Galaxy A30S - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 128Gb Rom - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-128gb-rom-4000-mah-battery-i129980162-s1289794197.html?search=1,0,
Product 1686,Gfive,GFive Bravo,https://www.daraz.pk/products/gfive-bravo-i101777162-s1247356922.html?search=1,0,
Product 1687,Qmobile,Phantom P1 - 57 Display - 2GB ram 32GB rom - 3500mAh Battery,https://www.daraz.pk/products/phantom-p1-57-display-2gb-ram-32gb-rom-3500mah-battery-i103592161-s1249752030.html?search=1,0,
Product 1688,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i100348161-s1244389935.html?search=1,5,Excellent product and price
Product 1688,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i100348161-s1244389935.html?search=1,5,Awesome
Product 1688,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i100348161-s1244389935.html?search=1,5,very bad
Product 1688,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i100348161-s1244389935.html?search=1,5,Thank you so much for your feedback your feedback is valuable for us
Product 1688,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i100348161-s1244389935.html?search=1,5,Good
Product 1688,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i100348161-s1244389935.html?search=1,5,Nice
Product 1689,Alnafay Products,Qmobile L103 Classic - 18  Display - Dual Network Slot - Smart Camera - Multimedia Features (PTA Approved),https://www.daraz.pk/products/qmobile-l103-classic-18-display-dual-network-slot-smart-camera-multimedia-features-pta-approved-i123748049-s1280908384.html?search=1,0,
Product 1690,Samsung Official,Samsung Galaxy Note 10+ Plus - PTA Approved - Brand Warranty [11 11 Exclusive],https://www.daraz.pk/products/samsung-galaxy-note-10-68-infinity-o-display-16mp12mp12mp-triple-rear-10mp-front-12gb-256gb-battery-4300mah-pta-approved-i129210406-s1288803709.html?search=1,0,
Product 1691,PakChinaRYK,Y6 Prime 2018 LCD Display Touch Screen For  Y6 Prime 2018,https://www.daraz.pk/products/y6-prime-2018-lcd-display-touch-screen-for-y6-prime-2018-i129992609-s1289810679.html?search=1,0,
Product 1692,Nokia,Nokia mobile 210 100% original PTA Approved,https://www.daraz.pk/products/nokia-mobile-210-100-original-pta-approved-i128829607-s1288180923.html?search=1,0,
Product 1693,Alnafay Products,Qmobile Commando 1 - Dual Network Slot -  Built in Power Bank - Long Battery Time - Camera and Many More Features,https://www.daraz.pk/products/qmobile-commando-1-dual-network-slot-built-in-power-bank-long-battery-time-camera-and-many-more-features-i121890603-s1277900943.html?search=1,0,
Product 1694,Nokia,Nokia X2-02 100% Original Mobile,https://www.daraz.pk/products/nokia-x2-02-100-original-mobile-i129123112-s1288697316.html?search=1,0,
Product 1695,PakChinaRYK,Samsung Galaxy A8 2018 Touch Screen Digitizer LCD Display,https://www.daraz.pk/products/samsung-galaxy-a8-2018-touch-screen-digitizer-lcd-display-i121216245-s1276670582.html?search=1,0,
Product 1696,Nokia,Nokia 6300 Metal PTA Approved,https://www.daraz.pk/products/nokia-6300-metal-pta-approved-i123246111-s1280142990.html?search=1,0,
Product 1697,Nokia,Nokia 225 100% original PTA approved mobile,https://www.daraz.pk/products/nokia-225-100-original-pta-approved-mobile-i123548818-s1280604935.html?search=1,0,
Product 1698,.QMobile,Qmobile KG10 - 24  Display - Dual Sim,https://www.daraz.pk/products/qmobile-kg10-24-display-dual-sim-i127496812-s1286460856.html?search=1,0,
Product 1699,Calme,Calme C88 - 18 inch - Dual Sim - Digital Camera - Any Color,https://www.daraz.pk/products/calme-c88-18-inch-dual-sim-digital-camera-any-color-i129659811-s1289435405.html?search=1,0,
Product 1700,Gfive,Gfive 3S King - Triple Network Slots - All Multimedia Features - Smart Camera - 1 year Brand Warranty (PTA approved),https://www.daraz.pk/products/gfive-3s-king-triple-network-slots-all-multimedia-features-smart-camera-1-year-brand-warranty-pta-approved-i120322292-s1275020228.html?search=1,0,
Product 1701,Nokia,61 Plus - Fhd+ Display - 4Gb Ram - 64Gb Rom - Android One,https://www.daraz.pk/products/61-plus-fhd-display-4gb-ram-64gb-rom-android-one-i101693768-s1247240909.html?search=1,4,extremely bad experience the box sealed was broken and there are minor dent and scratches on phone which indicates phone was in used and also there is no zong free internet coupon the seller remove the warranty label and fix an other which looks fake
Product 1701,Nokia,61 Plus - Fhd+ Display - 4Gb Ram - 64Gb Rom - Android One,https://www.daraz.pk/products/61-plus-fhd-display-4gb-ram-64gb-rom-android-one-i101693768-s1247240909.html?search=1,4,Phone is new pin packed With Warranty period to be started next month Happy with the product Seller is recommended
Product 1701,Nokia,61 Plus - Fhd+ Display - 4Gb Ram - 64Gb Rom - Android One,https://www.daraz.pk/products/61-plus-fhd-display-4gb-ram-64gb-rom-android-one-i101693768-s1247240909.html?search=1,4,thank you sir for your precious reviews
Product 1701,Nokia,61 Plus - Fhd+ Display - 4Gb Ram - 64Gb Rom - Android One,https://www.daraz.pk/products/61-plus-fhd-display-4gb-ram-64gb-rom-android-one-i101693768-s1247240909.html?search=1,4,Timely delivery and really good product as expected
Product 1701,Nokia,61 Plus - Fhd+ Display - 4Gb Ram - 64Gb Rom - Android One,https://www.daraz.pk/products/61-plus-fhd-display-4gb-ram-64gb-rom-android-one-i101693768-s1247240909.html?search=1,4,thank you sir for your precious reviews
Product 1702,Feature Phones,Me Mobile L100 Featurephone Black,https://www.daraz.pk/products/me-mobile-l100-featurephone-black-i129806766-s1289605657.html?search=1,0,
Product 1703,Nokia,Nokia 6300 Metal PTA Approved,https://www.daraz.pk/products/nokia-6300-metal-pta-approved-i129184763-s1288796816.html?search=1,0,
Product 1704,Telenor,TELENOR INFINITY I4 Dual Sim (4G - 1GB- 16GB),https://www.daraz.pk/products/telenor-infinity-i4-dual-sim-4g-5-1gb-16gb-fingerprint-i129674762-s1289455773.html?search=1,0,
Product 1705,Me Mobile,ME MOBILE Power 4000i 28,https://www.daraz.pk/products/me-mobile-power-4000i-28-i129671760-s1289451799.html?search=1,0,
Product 1706,Nokia,Nokia 1616 100% Original PTA Approved,https://www.daraz.pk/products/nokia-1616-100-original-pta-approved-i123236760-s1280196236.html?search=1,0,
Product 1707,PakChinaRYK,LCD For Sony Xperia Z3 Compact LCD Display Z3 mini LCD,https://www.daraz.pk/products/lcd-for-sony-xperia-z3-compact-lcd-display-z3-mini-lcd-i129242237-s1288870044.html?search=1,0,
Product 1708,Samsung,Samsung Galaxy A10S - 62 Display - Main Camera 13+2 Mp - Front Camera 8Mp - Ram 2Gb - Rom 32Gb - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a10s-62-display-main-camera-132-mp-front-camera-8mp-ram-2gb-rom-32gb-4000-mah-battery-i129746236-s1289531190.html?search=1,0,
Product 1709,Nokia,Nokia 1280 100% original mobile,https://www.daraz.pk/products/nokia-1280-100-original-mobile-i123312235-s1280286809.html?search=1,0,
Product 1710,Nokia,NOKIA N216,https://www.daraz.pk/products/nokia-n216-i102788234-s1248660630.html?search=1,0,
Product 1711,Samsung,SAMSUNG Galaxy A50 128GB Memory 4GB RAM 25MP + 5MP + 8MP Tripler Rear Camera 25MP Front Camera White,https://www.daraz.pk/products/samsung-galaxy-a50-128gb-memory-4gb-ram-25mp-5mp-8mp-tripler-rear-camera-25mp-front-camera-white-i129996128-s1289805369.html?search=1,0,
Product 1712,Nokia,Nokia 165O 100% original PTA approved,https://www.daraz.pk/products/nokia-165o-100-original-pta-approved-i123252128-s1280178730.html?search=1,0,
Product 1713,Nokia,Nokia mobile 108 100% original PTA Approved,https://www.daraz.pk/products/nokia-mobile-108-100-original-pta-approved-i123266123-s1280222235.html?search=1,0,
Product 1714,Nokia,Nokia 2700 100% Original PTA Approved,https://www.daraz.pk/products/nokia-2700-100-original-pta-approved-i123252123-s1280174816.html?search=1,0,
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,i received My product today very fast shipping and seller packed nicely I recommended to all friends to shop online on darazpk
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,Thank you so much for your feedback your feedback is valuable for us
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,i received My product today very fast shipping and seller packed nicely I recommended to all friends to shop online on darazpk
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,Thank you so much for your feedback your feedback is valuable for us
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,i received My product today very fast shipping and seller packed nicely I recommended to all friends to shop online on darazpk
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,Thank you so much for your feedback your feedback is valuable for us
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,i received My product today very fast shipping and seller packed nicely I recommended to all friends to shop online on darazpk
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,Thank you so much for your feedback your feedback is valuable for us
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,i received My product today very fast shipping and seller packed nicely I recommended to all friends to shop online on darazpk
Product 1715,Nokia,Nokia 150 Dual Sim Dual Standby 24 Display One Year Official Warranty - Black,https://www.daraz.pk/products/nokia-150-dual-sim-dual-standby-24-display-one-year-official-warranty-black-i103362757-s1249468195.html?search=1,5,Thank you so much for your feedback your feedback is valuable for us
Product 1716,Mobile,K116 Plus Card Phone Ultra Slim Design - Multicolor limited addition,https://www.daraz.pk/products/k116-plus-card-phone-ultra-slim-design-multicolor-limited-addition-i108342121-s1257612115.html?search=1,1,wrong product received low quality battery dies in one day
Product 1717,Cheap Store,Nasaki B3,https://www.daraz.pk/products/nasaki-b3-i129680328-s1289460168.html?search=1,0,
Product 1718,Nokia,N110 (2019) 1 Year Warranty Of Advance Telecom,https://www.daraz.pk/products/n110-2019-1-year-warranty-of-advance-telecom-i129147328-s1288733640.html?search=1,0,
Product 1719,Nokia,Nokia 2700 100% Original PTA Approved,https://www.daraz.pk/products/nokia-2700-100-original-pta-approved-i123250752-s1280196893.html?search=1,0,
Product 1720,Oppo Mobile,Oppo Reno 2 F 65 Inch 8 GB RAM 128 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/oppo-reno-2-f-65-inch-8-gb-ram-128-gb-rom-dual-sim-fingerprint-1-year-warranty-i129206688-s1288809984.html?search=1,0,
Product 1721,Nokia,Nokia mobile 100 100% original,https://www.daraz.pk/products/nokia-mobile-100-100-original-i123238667-s1280194101.html?search=1,0,
Product 1722,Nokia,Nokia  101 100% Original PTA Approved,https://www.daraz.pk/products/nokia-101-100-original-pta-approved-i123454519-s1280464342.html?search=1,1,China ka mob hai or PTA approved bhi nhi hai dono sims nhi chal rhi
Product 1723,Nokia,Nokia 32 - 626 Display - 2GB RAM - 16GB ROM - Android One,https://www.daraz.pk/products/nokia-32-626-display-2gb-ram-16gb-rom-android-one-i129671516-s1289456079.html?search=1,0,
Product 1724,Samsung,Samsung Galaxy A30S - 64 Display - Main Camera 25+5+8 Mp Selfi Camera 16Mp - 4Gb Ram - 128Gb Rom - 4000 Mah Battery,https://www.daraz.pk/products/samsung-galaxy-a30s-64-display-main-camera-2558-mp-selfi-camera-16mp-4gb-ram-128gb-rom-4000-mah-battery-i129980178-s1289789651.html?search=1,0,
Product 1725,Nokia,Nokia mobile 100 100% original,https://www.daraz.pk/products/nokia-mobile-100-100-original-i123260286-s1280226060.html?search=1,0,
Product 1726,Nokia,Nokia mobile 108 100% original PTA Approved,https://www.daraz.pk/products/nokia-mobile-108-100-original-pta-approved-i123564285-s1280628420.html?search=1,3,poor quality and sims not workinginvalid sim shows on screenmaybe it was blocked by PTA
Product 1727,Gfive,Gfive Fighter 18inch Display Dual Sim Torch Camera Radio Large Battery (PTA Approved),https://www.daraz.pk/products/gfive-fighter-18inch-display-dual-sim-torch-camera-radio-large-battery-pta-approved-i128462743-s1287571581.html?search=1,0,
Product 1728,Nokia,Nokia 1680 100% original mobile,https://www.daraz.pk/products/nokia-1680-100-original-mobile-i123300741-s1280304003.html?search=1,0,
Product 1729,Nokia,Nokia C3 - Wifi - Track pad - Mettalic,https://www.daraz.pk/products/nokia-c3-wifi-track-pad-mettalic-i129259339-s1288885159.html?search=1,0,
Product 1730,PakChinaRYK,Adjustable Brightness J250 LCD Display For Samsung Galaxy J2 Pro 2018 J250 J250H J250M SM- J250F Touch Screen Assembly,https://www.daraz.pk/products/adjustable-brightness-j250-lcd-display-for-samsung-galaxy-j2-pro-2018-j250-j250h-j250m-sm-j250f-touch-screen-assembly-i101716339-s1247280595.html?search=1,0,
Product 1731,PakChinaRYK,Y5 Prime 2018 LCD Display and Touch Screen And 545 Inch For Original LCD,https://www.daraz.pk/products/y5-prime-2018-lcd-display-and-touch-screen-and-545-inch-for-original-lcd-i130000335-s1289811665.html?search=1,0,
Product 1732,PakChinaRYK,AMOLED LCD Display For  A7 2016 LCD Screen,https://www.daraz.pk/products/amoled-lcd-display-for-a7-2016-lcd-screen-i129994335-s1289810257.html?search=1,0,
Product 1733,PakChinaRYK,C7000 IC Strip AMOLED Display Touch Screen,https://www.daraz.pk/products/c7000-ic-strip-amoled-display-touch-screen-i129998330-s1289808614.html?search=1,0,
Product 1734,Nokia,Nokia 22 - 571 Ips Lcd - 3Gb Ram32Gb Rom - Advance Telecom,https://www.daraz.pk/products/nokia-22-571-ips-lcd-3gb-ram32gb-rom-advance-telecom-i129672330-s1289449304.html?search=1,0,
Product 1735,Calme,Calme C331- 4000Mah - Dual sim- Any Color,https://www.daraz.pk/products/calme-c331-4000mah-dual-sim-any-color-i107758986-s1256544600.html?search=1,0,
Product 1736,Nokia,61 Plus - Fhd+ Display - 4Gb Ram - 64Gb Rom - Android One - Black,https://www.daraz.pk/products/nokia-61-plus-fhd-display-4gb-ram-64gb-rom-android-one-i100306984-s1289791983.html?search=1,0,
Product 1737,Samsung,Samsung Tab E - 96 Display - 15GB RAM - 8GB ROM - Memory Card Supported - Tablet - Smartphone - Mobilephone,https://www.daraz.pk/products/samsung-tab-e-96-display-15gb-ram-8gb-rom-memory-card-supported-tablet-smartphone-mobilephone-i107194983-s1255634156.html?search=1,0,
Product 1738,Nokia,Nokia 8110 - 4G - 512MB RAM - 4GB ROM  24  Display - Dual Sim,https://www.daraz.pk/products/nokia-8110-4g-512mb-ram-4gb-rom-24-display-dual-sim-i129881144-s1289678575.html?search=1,0,
Product 1739,Xiaomi Redmi,Redmi Note 8 - 4GB/128GB- 4000 mAh - 48MP Octa Core Camera,https://www.daraz.pk/products/redmi-note-8-4gb128gb-4000-mah-48mp-octa-core-camera-i129612144-s1289379276.html?search=1,5,Cell phone is good properly wrapped Delivered very next dayFully satisfied seller recommended
Product 1739,Xiaomi Redmi,Redmi Note 8 - 4GB/128GB- 4000 mAh - 48MP Octa Core Camera,https://www.daraz.pk/products/redmi-note-8-4gb128gb-4000-mah-48mp-octa-core-camera-i129612144-s1289379276.html?search=1,5,Good 👍👌👍
Product 1740,Nokia,Nokia 72 Mobile Phone - 63 Full HD+ 6GB RAM128GB ROM - 48Mp triple Rare 20Mp Front Camera - 3500mAh - PTA Appproved,https://www.daraz.pk/products/nokia-72-mobile-phone-63-full-hd-6gb-ram128gb-rom-48mp-triple-rare-20mp-front-camera-3500mah-pta-appproved-i129932728-s1289737841.html?search=1,0,
Product 1741,Nokia,Nokia mobile 112 100% original PTA Approved,https://www.daraz.pk/products/nokia-mobile-112-100-original-pta-approved-i128816141-s1288156868.html?search=1,0,
Product 1742,Nokia,Nokia 222 100% Original PTA Approved,https://www.daraz.pk/products/nokia-222-100-original-pta-approved-i123554725-s1280612594.html?search=1,0,
Product 1743,Telenor,Telenor Infinity E5 55 Inch 2 GB RAM 16 GB ROM Dual Sim Fingerprint 1 Year Warranty,https://www.daraz.pk/products/telenor-infinity-e5-55-inch-2-gb-ram-16-gb-rom-dual-sim-fingerprint-1-year-warranty-i129065587-s1288616645.html?search=1,0,
Product 1744,Huawei,Huawei Mediapad T2 - 10  Full HD Display - 2GB RAM - 16GB ROM - Octa Core Snapdragon Processor / Android / Mobilephone / Smartphone / Tablet / Huawei / DTab,https://www.daraz.pk/products/huawei-mediapad-t2-10-full-hd-display-2gb-ram-16gb-rom-octa-core-snapdragon-processor-android-mobilephone-smartphone-tablet-huawei-dtab-i123356723-s1280350908.html?search=1,0,
Product 1745,Feature Phones,Me Mobile Metal 200 Featurephone Black,https://www.daraz.pk/products/me-mobile-metal-200-featurephone-black-i129809722-s1289614165.html?search=1,0,
Product 1746,Nokia,Nokia 1280 100% original mobile,https://www.daraz.pk/products/nokia-1280-100-original-mobile-i123250722-s1280214007.html?search=1,1,this is fake not PTA approved phone i want to return ot plz contact
Product 1747,Nokia,Nokia 222 100% Original PTA Approved,https://www.daraz.pk/products/nokia-222-100-original-pta-approved-i123306709-s1280282941.html?search=1,0,
Product 1748,Gfive,Gfive Spark,https://www.daraz.pk/products/gfive-spark-i102446584-s1248274902.html?search=1,0,
Product 1749,PakChinaRYK,G7 LCD Screen Display with touch screen,https://www.daraz.pk/products/g7-lcd-screen-display-with-touch-screen-i129994583-s1289805750.html?search=1,0,
Product 1750,Ovivo,Y53 50  2GB RAM 16GB ROM Dual Sim Black 1 Year Warranty,https://www.daraz.pk/products/y53-50-2gb-ram-16gb-rom-dual-sim-black-1-year-warranty-i128561582-s1287730991.html?search=1,0,
Product 1751,PakChinaRYK,Samsung Galaxy J7 2016 J710 LCD Display with Touch Screen,https://www.daraz.pk/products/samsung-galaxy-j7-2016-j710-lcd-display-with-touch-screen-i121208581-s1276678259.html?search=1,0,
Product 1752,Nokia,Nokia mobile 110 100% original PTA Approved,https://www.daraz.pk/products/nokia-mobile-110-100-original-pta-approved-i128557829-s1287734574.html?search=1,0,
Product 1753,Nokia,Nokia 3310 PTA approved high quality copy,https://www.daraz.pk/products/nokia-3310-pta-approved-high-quality-copy-i123368702-s1280370804.html?search=1,5,High Quality Product i have no problem in using this mobile excellent performance
Product 1753,Nokia,Nokia 3310 PTA approved high quality copy,https://www.daraz.pk/products/nokia-3310-pta-approved-high-quality-copy-i123368702-s1280370804.html?search=1,5,Nice  Quality
Product 1754,Mobile,K116 Plus Card Phone Ultra Slim Design - Multicolor limited addition,https://www.daraz.pk/products/k116-plus-card-phone-ultra-slim-design-multicolor-limited-addition-i108454825-s1257822121.html?search=1,0,
Product 1755,Realme,Realme XT - PTA Approved - Brand Warranty [11 11 Exclusive],https://www.daraz.pk/products/realme-xt-64-fhd-display-8gb-ram-128gb-rom-fingerprint-sensor-i129376822-s1289089374.html?search=1,0,
Product 1756,Nokia,Nokia 1 Plus - 545 inches Display - 1Gb Ram - 8Gb Rom - Free 16gb memory card,https://www.daraz.pk/products/nokia-1-plus-545-inches-display-1gb-ram-8gb-rom-free-16gb-memory-card-i129665523-s1289434479.html?search=1,0,
Product 1757,Calme,Calme C15 - 18 inch - Dual Sim - Hi-Fi Speaker - Any Color,https://www.daraz.pk/products/calme-c15-18-inch-dual-sim-hi-fi-speaker-any-color-i129660555-s1289426855.html?search=1,0,
Product 1758,Nokia,Nokia 220 Dual Sim BOX PACK,https://www.daraz.pk/products/nokia-220-dual-sim-box-pack-i128804567-s1288157108.html?search=1,0,
Product 1759,Huawei,Huawei Y9 Prime 2019 128GB Built-in 4GB RAM 659 inches IPS LCD Triple  16 MP + 8 MP + 2 MP - Blue,https://www.daraz.pk/products/huawei-y9-prime-2019-128gb-built-in-4gb-ram-659-inches-ips-lcd-triple-16-mp-8-mp-2-mp-blue-i113674555-s1265290736.html?search=1,4,100% in communications delivery quality and accuracy
Product 1759,Huawei,Huawei Y9 Prime 2019 128GB Built-in 4GB RAM 659 inches IPS LCD Triple  16 MP + 8 MP + 2 MP - Blue,https://www.daraz.pk/products/huawei-y9-prime-2019-128gb-built-in-4gb-ram-659-inches-ips-lcd-triple-16-mp-8-mp-2-mp-blue-i113674555-s1265290736.html?search=1,4,Thank you for your kind words hope you come back soon
Product 1759,Huawei,Huawei Y9 Prime 2019 128GB Built-in 4GB RAM 659 inches IPS LCD Triple  16 MP + 8 MP + 2 MP - Blue,https://www.daraz.pk/products/huawei-y9-prime-2019-128gb-built-in-4gb-ram-659-inches-ips-lcd-triple-16-mp-8-mp-2-mp-blue-i113674555-s1265290736.html?search=1,4,AOA dear daraz manager the prize of mobile Y9 Prime 2019 is more than the market prize it should b less
Product 1759,Huawei,Huawei Y9 Prime 2019 128GB Built-in 4GB RAM 659 inches IPS LCD Triple  16 MP + 8 MP + 2 MP - Blue,https://www.daraz.pk/products/huawei-y9-prime-2019-128gb-built-in-4gb-ram-659-inches-ips-lcd-triple-16-mp-8-mp-2-mp-blue-i113674555-s1265290736.html?search=1,4,Original product according to description Satisfied
Product 1759,Huawei,Huawei Y9 Prime 2019 128GB Built-in 4GB RAM 659 inches IPS LCD Triple  16 MP + 8 MP + 2 MP - Blue,https://www.daraz.pk/products/huawei-y9-prime-2019-128gb-built-in-4gb-ram-659-inches-ips-lcd-triple-16-mp-8-mp-2-mp-blue-i113674555-s1265290736.html?search=1,4,Happy to hear that you are satisfied Thank you Hope you shop soon
